"","Owned.Area...Building.Inventory.2","X","X.1","X.2","X.3","X.4","X.5","X.6","X.7","X.8","X.9","X.10","X.11","X.12","X.13","X.14","X.15","X.16","X.17","X.18","X.19","X.20","X.21","X.22"
"263","Detroit","259510-G04","259512","UTICA","SHELBY BRANCH","7755 22 MILE RD","MACOMB","SHELBY TOWNSHIP","MI","48317-9992","Active","Owned","1437952","Y12769","Post Office","Branch","USPS Building, Const. by USPS","USPS Land, Not Prev. Leased","USPS","Yes","12/1/1996","18,786","209,744"," 0/1"
"264","Detroit","259510-G01","259510","UTICA","STERLING HTS BR","7007 METROPOLITAN PKWY","MACOMB","STERLING HEIGHTS","MI","48311-9998","Active","Owned","1438012","Y12936","Post Office","Branch","USPS Building, Const. by USPS","USPS Land, Not Prev. Leased","USPS","Yes","4/1/1979","40,814","294,000"," 1/7"
"265","Detroit","259700-G02","259700","WALLED LAKE","MAIN OFFICE","995 N PONTIAC TRL","OAKLAND","WALLED LAKE","MI","48390-9998","Active","Owned","1386270","Y13059","Post Office","Main Post Office","USPS Building, Const. by USPS","USPS Land, Not Prev. Leased","USPS","Yes","6/1/1999","25,263","217,970"," 1/9"
"266","Detroit","252620-G01","257642","WEST BLOOMFIELD","MAIN OFFICE","6725 DALY RD","OAKLAND","WEST BLOOMFIELD","MI","48322-3421","Active","Owned","1438030","Y13086","Post Office","Branch","USPS Building, Const. by USPS","USPS Land, Not Prev. Leased","USPS","Yes","9/1/1990","26,592","193,537"," 1/7"
"267","Detroit","259790-G03","259791","WESTLAND","CANTON BRANCH","480 N CANTON CENTER RD","WAYNE","CANTON","MI","48187-9998","Active","Owned","1437817","Y11574","Post Office","Branch","USPS Building, Const. by USPS","USPS Land, Not Prev. Leased","USPS","Yes","7/1/1998","25,010","202,032"," 1/8"
"268","Detroit","259790-G02","259792","WESTLAND","MAIN OFFICE","6300 N WAYNE RD","WAYNE","WESTLAND","MI","48185-9998","Active","Owned","1438031","Y13091","Post Office","Branch","USPS Building, Const. by USPS","USPS Land, Not Prev. Leased","USPS","Yes","3/1/1975","35,500","167,733"," 2/9"
"269","Detroit","259790-G01","259790","WESTLAND","WAYNE BRANCH","3716 NEWBERRY ST STE B29","WAYNE","WAYNE","MI","48184-2298","Active","Owned","1386729","Y13078","Post Office","Main Post Office","USPS Building, Transferred","USPS Land, Transferred","USPS","Yes","6/1/1938","28,253","72,020"," 2/5"
"270","Greater Michigan","259910-G02","259910","WILLIAMSTON","MAIN OFFICE","1295 E GRAND RIVER RD","INGHAM","WILLIAMSTON","MI","48895-9998","Active","Owned","1387762","Y13111","Post Office","Main Post Office","USPS Building, Const. by USPS","USPS Land, Not Prev. Leased","USPS","Yes","5/1/1998","6,588","180,774"," 0/1"
"271","Detroit","259916-G01","259916","WILLIS","MAIN OFFICE","8790 BUNTON RD","WASHTENAW","WILLIS","MI","48191-9998","Active","Owned","1387784","Y13113","Post Office","Remotely Managed Post Office (RMPO)","USPS Building, Const. by USPS","USPS Land, Not Prev. Leased","USPS","No","5/1/1990","3,455","43,205"," 0/1"
"272","Detroit","259946-G01","259946","WIXOM","MAIN OFFICE","48660 PONTIAC TRL","OAKLAND","WIXOM","MI","48393-9998","Active","Owned","1388100","Y13118","Post Office","Main Post Office","USPS Building, Const. by USPS","USPS Land, Not Prev. Leased","USPS","Yes","2/1/1996","9,178","112,500"," 0/1"
"273","Detroit","259964-G02","259966","WYANDOTTE","RIVERVIEW BRANCH","18231 CIVIC PARK DR","WAYNE","RIVERVIEW","MI","48193-9998","Active","Owned","1437937","Y12669","Post Office","Branch","USPS Building, Const. by USPS","USPS Land, Not Prev. Leased","USPS","Yes","","11,653","127,108"," 0/1"
"274","Detroit","259964-G01","259965","WYANDOTTE","SOUTHGATE BRANCH","14000 DIX TOLEDO RD","WAYNE","SOUTHGATE","MI","48195-9998","Active","Owned","1437958","Y12815","Post Office","Branch","USPS Building, Const. by USPS","USPS Land, Not Prev. Leased","USPS","Yes","2/1/1990","16,873","219,047"," 0/1"
"275","Detroit","259976-G01","259976","YPSILANTI","MAIN OFFICE","1606 S HURON ST","WASHTENAW","YPSILANTI","MI","48197-9998","Active","Owned","1388533","Y13138","Post Office","Administrative Post Office (APO)","USPS Building, Const. by USPS","USPS Land, Not Prev. Leased","USPS","Yes","4/1/1993","28,732","253,519"," 1/9"
"276","Greater Michigan","259988-G02","259988","ZEELAND","CARRIER ANNEX","20 N CHURCH ST","OTTAWA","ZEELAND","MI","49464-1220","Active","Owned","1388575","1571","Post Office","Carrier Annex (ANX)","USPS Building, Not Prev. Leased","USPS Land, Not Prev. Leased","USPS","No","12/1/2000","3,884","13,362"," 2/7"
"277","Greater Michigan","259988-G01","259988","ZEELAND","MAIN OFFICE","155 E MAIN AVE","OTTAWA","ZEELAND","MI","49464-9998","Active","Owned","1388577","Y13140","Post Office","Main Post Office","USPS Building, Transferred","USPS Land, Transferred","USPS","Yes","6/1/1935","5,954","17,145"," 1/3"
"278","Total","","","","","","","","","","","","","","","","","","","","","13,348,677","40,589,531","--"
"279","Count","","","","","","","","","","","","","","","","","","","","","274","274","274"
